Transaction_ID,Order_Date,Customer_Name,Customer_Email,Product_SKU,Category,Quantity,Unit_Price,Gross_Sales,Discount_Pct,Net_Revenue,Payment_Type,Shipping_State,Shipping_City,Zip_Code,Order_Status,Return_Reason,Customer_Type,Coupon_Used,Store_Region,Loyalty_Pts,Notes
139001,2023-06-09,John Doe,user1850@gmail.com,00507,Apparel,5,$254.16,$706.23,0,1298.68,Credit Card,CA,Austin,63187,Refunded,Size,Returning,None,East,N/A,Call customer
TXN-95227,12/1/2023,John Doe,user1851@gmail.com,00464,Home & Kitchen,4,$343.66,$1356.73,0,386.76,PayPal,CA,NYC,62198,Completed,None,New,,Northeast,930,
TXN-54781,5/24/2023,"SMITH, JANE",user1852@gmail.com,00924,Home & Kitchen,2,$16.56,$1951.39,20%,221.22,PayPal,il,NYC,62153,PENDING,Defective,Returning,None,North,814,
TXN-21524,5/11/2023,Jane Smith,user1853@gmail.com,00708,Home & Kitchen,2,$75.95,$1228.14,0,409.16,STRIPE,Texas,Chicago,23070,PENDING,None,Returning,,North,97,
TXN-57838,1/24/2023,John Doe,user1854@gmail.com,00679,Beauty,4,$308.56,$1770.53,0,730.25,PayPal,CA,Chicago,26924,cancelled,Defective,New,WELCOME5,North,122,
TXN-83708,2023-03-18,Alice Brown,user1855@gmail.com,00838,Apparel,2,$126.75,$1557.55,0,1454.6,apple_pay,CA,Austin,85412,shipped,None,Returning,,Northeast,N/A,
TXN-54625,9/6/2023,"SMITH, JANE",user1856@gmail.com,205,Apparel,5,$482.69,$1447.45,16%,1372.58,Credit Card,California,Miami,37657,PENDING,None,Returning,SUMMER10,East,615,
TXN-31610,1/26/2023,Jane Smith,user1857@gmail.com,00442,Beauty,3,$351.04,$666.05,0,1189.66,cc,NY,Austin,83569,Refunded,Size,New,,Northeast,421,
TXN-30768,7/5/2023,J. Doe,user1858@gmail.com,00715,Electronics,5,$463.58,$856.60,0,114.43,cc,Illinois,Miami,68921,shipped,None,Returning,None,West,175,
TXN-43801,5/7/2023,Alice Brown,user1859@gmail.com,00413,Home & Kitchen,3,$431.36,$1433.95,0,699.04,apple_pay,NY,Chicago,59334,cancelled,None,Returning,,North,345,
153228,2023-12-28,J. Doe, ,00328,toys,1,$419.11,$1420.08,6%,,PayPal,TX,Chicago,94839,Completed,Late,New,WELCOME5,East,N/A,
TXN-71721,10/28/2023,Jane Smith,user1861@gmail.com,00151,Books,1,$363.29,$1351.44,0,24.13,Credit Card,FL,Austin,73298,shipped,None,Returning,,West,130,
TXN-47746,3/13/2023,Jane Smith,user1862@gmail.com,00811,Books,2,$71.69,$892.55,0,239.15,Credit Card,New York,Miami,88590,shipped,Defective,Returning,SUMMER10,East,945,
TXN-92513,1/4/2023,Alice Brown,user1863@gmail.com,00440,Home & Kitchen,4,$128.45,$1916.33,0,179.34,apple_pay,NY,NYC,61904,cancelled,Defective,New,,East,503,
TXN-53025,7/19/2023,John Doe,user1864@gmail.com,999,Electronics,1,$265.63,$688.81,12%,333.97,cc,Illinois,Chicago,45769,Refunded,Late,Returning,WELCOME5,South,589,
TXN-80609,2023-11-08,Alice Brown,user1865@gmail.com,00880,Apparel,5,$214.46,$1123.16,0,1043.37,apple_pay,California,Austin,42662,PENDING,Defective,Returning,,South,N/A,
TXN-31779,7/25/2023,"doe, john",user1866@gmail.com,00859,Apparel,4,$367.01,$854.42,0,493.43,Credit Card,New York,NYC,89313,PENDING,Defective,New,SUMMER10,North,442,
TXN-49402,8/14/2023,John Doe,user1867@gmail.com,00985,Books,3,$157.54,$1177.42,0,738.45,cc,Texas,Austin,96331,Completed,Late,Returning,,South,656,
TXN-42582,2/13/2023,"SMITH, JANE",user1868@gmail.com,00604,Toys,2,$364.82,$1624.89,18%,669.88,cc,TX,Chicago,39443,PENDING,Size,Returning,FREESHIP,South,700,
TXN-85309,7/19/2023,John Doe,user1869@gmail.com,00383,Apparel,2,$372.28,$1507.80,0,1299.04,cc,NY,Chicago,71447,PENDING,Size,New,,East,467,
125969,2023-04-27,"SMITH, JANE",user1870@gmail.com,00200,Home & Kitchen,2,$19.65,$1222.10,0,423.08,PayPal,New York,San Francisco,33696,shipped,None,Returning,FREESHIP,North,N/A,
TXN-33424,3/10/2023,Jane Smith,user1871@gmail.com,00359,Electronics,5,$273.98,$786.32,0,1230.21,PayPal,CA,NYC,40166,cancelled,Defective,Returning,,East,937,
TXN-19518,7/2/2023,"doe, john",user1872@gmail.com,354,home & kitchen,3,$56.96,$542.51,7%,554.8,cc,Texas,Chicago,75359,Completed,,New,FREESHIP,North,279,
TXN-29907,3/21/2023,Alice Brown,user1873@gmail.com,00791,Apparel,3,$202.70,$606.81,0,894.66,PayPal,Texas,Austin,21482,shipped,Late,Returning,,South,522,
TXN-14665,8/25/2023,"SMITH, JANE",user1874@gmail.com,00177,Toys,1,$423.80,$1733.44,0,1101.81,cc,CA,Austin,39257,cancelled,,Returning,FREESHIP,North,631,
TXN-71662,2023-02-11,Alice Brown, ,00609,Apparel,3,$253.13,$681.91,0,1398.41,apple_pay,New York,NYC,77493,shipped,Late,New,,West,N/A,
TXN-42247,1/27/2023,Jane Smith,user1876@gmail.com,00223,Books,4,$75.72,$1778.11,16%,1338.75,apple_pay,New York,Austin,27225,Completed,Defective,Returning,None,West,962,
TXN-19588,6/2/2023,J. Doe,user1877@gmail.com,00257,Electronics,3,$307.49,$1489.30,0,756.45,cc,FL,Chicago,68378,Refunded,Defective,Returning,,East,194,
TXN-99894,4/23/2023,Jane Smith,user1878@gmail.com,00124,Toys,1,$375.13,$1389.29,0,172.86,Credit Card,TX,Miami,22589,Completed,Size,New,WELCOME5,West,851,
TXN-77298,9/17/2023,"SMITH, JANE",user1879@gmail.com,00200,Toys,5,$111.49,$921.57,0,1460.98,apple_pay,California,Miami,41860,PENDING,,Returning,,North,417,
166618,2023-08-23,"SMITH, JANE",user1880@gmail.com,851,Apparel,1,$268.45,$1527.58,18%,,STRIPE,CA,Austin,92275,Completed,,Returning,None,East,N/A,
TXN-62462,9/18/2023,"doe, john",user1881@gmail.com,00489,Beauty,2,$266.76,$518.05,0,1424.38,apple_pay,NY,San Francisco,93665,PENDING,Defective,New,,East,458,
TXN-30229,11/7/2023,Jane Smith,user1882@gmail.com,00315,Apparel,4,$148.53,$1199.17,0,342.68,Credit Card,il,NYC,16516,Refunded,,Returning,None,Northeast,778,
TXN-88435,10/21/2023,"SMITH, JANE",user1883@gmail.com,00480,Electronics,3,$179.87,$926.08,0,827.45,apple_pay,Florida,San Francisco,44106,Refunded,None,Returning,,East,577,
TXN-14629,7/13/2023,"SMITH, JANE",user1884@gmail.com,00627,books,4,$230.23,$602.57,15%,1146.66,Credit Card,California,Miami,49888,cancelled,None,New,SUMMER10,East,684,
TXN-89641,2023-06-27,Jane Smith,user1885@gmail.com,00312,Apparel,2,$463.80,$634.11,0,82.73,apple_pay,New York,Chicago,29208,Completed,Defective,Returning,,South,N/A,
TXN-55808,9/27/2023,J. Doe,user1886@gmail.com,00538,Apparel,2,$127.71,$1204.59,0,720.46,PayPal,CA,NYC,23031,Refunded,None,Returning,None,North,606,
TXN-31087,7/4/2023,J. Doe,user1887@gmail.com,00389,Toys,4,$339.92,$518.92,0,164.21,cc,CA,NYC,59145,cancelled,Late,New,,East,24,
TXN-96269,1/11/2023,J. Doe,user1888@gmail.com,704,Electronics,5,$496.83,$1579.88,11%,856.36,apple_pay,FL,Miami,41051,PENDING,,Returning,None,South,317,
TXN-59480,2/13/2023,"doe, john",user1889@gmail.com,00113,Home & Kitchen,3,$131.88,$829.64,0,1010.16,Credit Card,CA,Chicago,20416,cancelled,Size,Returning,,East,161,
180620,2023-05-20,"doe, john", ,00118,Beauty,3,$62.11,$1987.38,0,853.93,apple_pay,Texas,Austin,64173,Refunded,Size,New,None,South,N/A,
TXN-57084,2/17/2023,"SMITH, JANE",user1891@gmail.com,00917,Beauty,2,$81.18,$732.80,0,1169.2,apple_pay,CA,San Francisco,31749,shipped,Size,Returning,,North,132,
TXN-39419,5/2/2023,J. Doe,user1892@gmail.com,00491,Books,4,$231.29,$1772.01,8%,284.83,Credit Card,Texas,Chicago,83906,Completed,Late,Returning,SUMMER10,Northeast,871,
TXN-92448,3/25/2023,"SMITH, JANE",user1893@gmail.com,00112,Apparel,1,$212.28,$1147.03,0,1067.36,Credit Card,NY,NYC,85905,shipped,None,New,,Northeast,566,
TXN-48523,5/16/2023,Alice Brown,user1894@gmail.com,00728,Electronics,5,$282.87,$1699.49,0,630.26,cc,NY,Miami,61237,PENDING,Late,Returning,FREESHIP,East,310,
TXN-30354,2023-01-05,"doe, john",user1895@gmail.com,00918,Apparel,5,$83.10,$1305.04,0,1256.22,PayPal,California,NYC,70488,shipped,None,Returning,,North,N/A,
TXN-49348,6/2/2023,"doe, john",user1896@gmail.com,175,electronics,5,$25.47,$728.75,17%,950.63,Credit Card,TX,San Francisco,89204,shipped,,New,None,North,392,
TXN-21176,1/9/2023,Jane Smith,user1897@gmail.com,00901,Electronics,5,$288.25,$1616.54,0,1247.92,STRIPE,Illinois,NYC,51330,Refunded,,Returning,,South,909,
TXN-49816,12/16/2023,Jane Smith,user1898@gmail.com,00673,Toys,2,$151.84,$1953.23,0,338.46,Credit Card,TX,San Francisco,35952,Completed,,Returning,SUMMER10,North,966,
TXN-83710,11/4/2023,J. Doe,user1899@gmail.com,00109,Apparel,1,$351.73,$847.18,0,479.15,Credit Card,Florida,Chicago,97623,Completed,Late,New,,East,461,
105053,2023-09-12,Jane Smith,user1900@gmail.com,00101,Toys,3,$398.27,$1710.01,17%,,apple_pay,California,Austin,96583,PENDING,None,Returning,WELCOME5,North,N/A,Call customer
TXN-12854,4/4/2023,J. Doe,user1901@gmail.com,00928,Apparel,4,$143.17,$1210.70,0,1420.09,PayPal,Florida,Austin,96690,Refunded,,Returning,,East,809,
TXN-17163,8/24/2023,J. Doe,user1902@gmail.com,00127,Home & Kitchen,2,$430.35,$1906.04,0,405.63,STRIPE,Illinois,Chicago,78847,Refunded,Defective,New,WELCOME5,South,623,
TXN-23964,12/8/2023,Jane Smith,user1903@gmail.com,00865,Toys,3,$53.59,$1723.73,0,612.74,cc,California,San Francisco,60503,Completed,Size,Returning,,South,436,
TXN-69103,6/8/2023,John Doe,user1904@gmail.com,819,Books,5,$32.28,$1233.37,17%,369.74,Credit Card,California,San Francisco,79968,PENDING,None,Returning,FREESHIP,East,416,
TXN-22402,2023-03-11,"doe, john", ,00505,Electronics,4,$466.20,$531.98,0,428.54,cc,il,Miami,70801,PENDING,Late,New,,Northeast,N/A,
TXN-59620,11/21/2023,"SMITH, JANE",user1906@gmail.com,00935,Toys,5,$143.10,$878.49,0,113.31,Credit Card,New York,Miami,23962,Completed,Defective,Returning,None,West,4,
TXN-19413,8/16/2023,"doe, john",user1907@gmail.com,00769,Beauty,3,$291.32,$964.91,0,303.93,PayPal,CA,Miami,79180,Completed,Defective,Returning,,North,452,
TXN-23974,10/23/2023,Jane Smith,user1908@gmail.com,00952,electronics,1,$146.24,$535.44,7%,409.39,cc,California,Austin,53802,PENDING,None,New,None,East,232,
TXN-40456,4/22/2023,Alice Brown,user1909@gmail.com,00631,Apparel,5,$367.90,$1977.39,0,1389.17,cc,NY,NYC,84389,Completed,None,Returning,,North,838,
127671,2023-12-08,J. Doe,user1910@gmail.com,00349,Electronics,1,$162.45,$1542.10,0,882.64,PayPal,FL,Miami,55610,shipped,None,Returning,SUMMER10,Northeast,N/A,
TXN-72602,11/27/2023,Jane Smith,user1911@gmail.com,00341,Electronics,4,$116.06,$1351.89,0,462.12,apple_pay,NY,Austin,76396,Refunded,Size,New,,South,811,
TXN-83420,6/28/2023,"SMITH, JANE",user1912@gmail.com,485,Apparel,2,$419.44,$730.15,20%,991.69,apple_pay,il,Miami,97003,Completed,Late,Returning,SUMMER10,South,280,
TXN-85563,4/26/2023,John Doe,user1913@gmail.com,00883,Beauty,5,$201.35,$1905.84,0,651.33,cc,Texas,Chicago,94028,Completed,None,Returning,,South,844,
TXN-51868,8/20/2023,"doe, john",user1914@gmail.com,00221,Books,1,$200.40,$1008.50,0,595.87,STRIPE,il,Chicago,34638,cancelled,Late,New,None,East,410,
TXN-37345,2023-10-18,Alice Brown,user1915@gmail.com,00710,Beauty,1,$59.80,$943.96,0,1466,cc,Texas,Miami,10642,shipped,,Returning,,South,N/A,
TXN-42838,11/5/2023,Jane Smith,user1916@gmail.com,00812,Electronics,5,$492.93,$1096.30,9%,549.55,PayPal,Illinois,San Francisco,53157,Completed,,Returning,WELCOME5,West,54,
TXN-10929,1/22/2023,John Doe,user1917@gmail.com,00902,Electronics,1,$50.75,$990.05,0,119.96,Credit Card,Illinois,Miami,35234,PENDING,Late,New,,East,991,
TXN-91721,11/17/2023,John Doe,user1918@gmail.com,00242,Electronics,2,$10.59,$1508.88,0,838.5,PayPal,New York,Chicago,49708,Refunded,,Returning,SUMMER10,Northeast,873,
TXN-63068,8/5/2023,"doe, john",user1919@gmail.com,00790,Home & Kitchen,1,$40.07,$1497.97,0,798.55,apple_pay,Florida,NYC,92330,Refunded,Late,Returning,,East,742,
154917,2023-02-20,"doe, john", ,229,electronics,5,$278.01,$1818.18,5%,,apple_pay,New York,San Francisco,78979,Refunded,Late,New,SUMMER10,West,N/A,
TXN-60384,2/21/2023,Alice Brown,user1921@gmail.com,00742,Books,2,$415.95,$733.31,0,626.06,Credit Card,FL,Chicago,41291,Refunded,,Returning,,South,324,
TXN-92008,10/19/2023,John Doe,user1922@gmail.com,00523,Beauty,4,$144.22,$1754.90,0,229.54,STRIPE,California,Chicago,39899,shipped,Late,Returning,WELCOME5,Northeast,152,
TXN-93239,7/26/2023,Jane Smith,user1923@gmail.com,00204,Home & Kitchen,4,$445.15,$860.60,0,878.93,STRIPE,Illinois,Chicago,52058,shipped,Size,New,,East,189,
TXN-90596,7/25/2023,J. Doe,user1924@gmail.com,00364,Apparel,5,$146.43,$1942.15,18%,1152.45,STRIPE,FL,Chicago,24806,Completed,Defective,Returning,FREESHIP,South,226,
TXN-16072,2023-07-09,John Doe,user1925@gmail.com,00719,Books,5,$22.02,$1342.89,0,723.57,cc,Texas,Austin,87834,Completed,None,Returning,,South,N/A,
TXN-73108,9/16/2023,"SMITH, JANE",user1926@gmail.com,00153,Home & Kitchen,3,$292.79,$1532.14,0,33.56,cc,FL,NYC,71336,shipped,Defective,New,None,South,907,
TXN-62014,7/24/2023,John Doe,user1927@gmail.com,00321,Home & Kitchen,2,$168.76,$945.44,0,807.43,Credit Card,NY,Chicago,51874,cancelled,,Returning,,Northeast,581,
TXN-74186,8/25/2023,"doe, john",user1928@gmail.com,838,Beauty,5,$105.83,$1745.87,20%,1280.55,cc,Texas,San Francisco,83967,shipped,Late,Returning,None,East,698,
TXN-21185,2/3/2023,Jane Smith,user1929@gmail.com,00791,Home & Kitchen,4,$481.96,$1184.07,0,335.44,STRIPE,FL,NYC,56549,Refunded,None,New,,West,106,
113554,2023-03-12,"SMITH, JANE",user1930@gmail.com,00398,Books,2,$110.59,$545.94,0,31.48,Credit Card,Texas,Miami,42669,Completed,,Returning,WELCOME5,Northeast,N/A,
TXN-31774,11/9/2023,Alice Brown,user1931@gmail.com,00672,Home & Kitchen,5,$238.51,$1942.32,0,1259.46,PayPal,California,San Francisco,71827,PENDING,,Returning,,South,85,
TXN-32513,11/15/2023,"doe, john",user1932@gmail.com,00833,beauty,3,$383.62,$935.91,16%,232.53,Credit Card,Florida,NYC,10862,Completed,,New,None,North,563,
TXN-48656,3/18/2023,Jane Smith,user1933@gmail.com,00359,Books,1,$224.06,$1574.70,0,740.18,apple_pay,New York,Miami,52761,Completed,Size,Returning,,Northeast,748,
TXN-52891,6/11/2023,John Doe,user1934@gmail.com,00800,Books,1,$18.98,$1045.15,0,130.34,STRIPE,California,Chicago,49790,PENDING,Late,Returning,WELCOME5,South,439,
TXN-32664,2023-04-23,John Doe, ,00113,Home & Kitchen,4,$15.26,$1177.70,0,202.21,cc,CA,NYC,95746,PENDING,Size,New,,North,N/A,
TXN-34956,11/9/2023,Alice Brown,user1936@gmail.com,245,Books,3,$106.77,$1185.34,11%,865.73,apple_pay,Illinois,NYC,83433,Completed,,Returning,SUMMER10,West,726,
TXN-61956,4/4/2023,Jane Smith,user1937@gmail.com,00960,Beauty,5,$198.90,$1337.23,0,1093.06,cc,CA,NYC,37045,Completed,Late,Returning,,East,285,
TXN-43124,2/1/2023,Jane Smith,user1938@gmail.com,00201,Beauty,4,$139.31,$1196.46,0,55.64,STRIPE,TX,Austin,53422,PENDING,Defective,New,SUMMER10,East,746,
TXN-95968,2/16/2023,Jane Smith,user1939@gmail.com,00406,Home & Kitchen,5,$473.23,$1745.20,0,263.24,Credit Card,Illinois,NYC,48760,Completed,Defective,Returning,,East,6,
141661,2023-01-21,"SMITH, JANE",user1940@gmail.com,00925,Beauty,5,$290.84,$1557.62,8%,,PayPal,California,Austin,31289,cancelled,Late,Returning,WELCOME5,South,N/A,
TXN-31318,3/22/2023,"SMITH, JANE",user1941@gmail.com,00149,Apparel,5,$420.35,$789.66,0,689.48,apple_pay,TX,NYC,55854,cancelled,Defective,New,,East,508,
TXN-63030,3/11/2023,Alice Brown,user1942@gmail.com,00991,Books,2,$301.95,$570.08,0,168.7,Credit Card,Texas,NYC,52549,cancelled,,Returning,None,South,474,
TXN-68369,12/18/2023,"SMITH, JANE",user1943@gmail.com,00651,Home & Kitchen,4,$29.78,$623.68,0,673.26,STRIPE,Illinois,San Francisco,41189,Completed,Late,Returning,,East,821,
TXN-79946,9/1/2023,Alice Brown,user1944@gmail.com,877,toys,4,$67.69,$1315.35,7%,1200.92,cc,NY,NYC,89842,shipped,Late,New,FREESHIP,East,676,
TXN-57771,2023-10-06,John Doe,user1945@gmail.com,00433,Books,3,$286.13,$1164.43,0,672.93,STRIPE,Illinois,San Francisco,24021,shipped,None,Returning,,Northeast,N/A,
TXN-81860,4/1/2023,Alice Brown,user1946@gmail.com,00412,Apparel,4,$211.72,$714.19,0,1312.33,cc,California,San Francisco,60994,Completed,,Returning,FREESHIP,Northeast,584,
TXN-70916,1/26/2023,John Doe,user1947@gmail.com,00999,Apparel,2,$98.95,$1664.88,0,310.11,STRIPE,Illinois,Miami,17967,Completed,,New,,South,278,
TXN-70097,7/22/2023,Alice Brown,user1948@gmail.com,00172,Home & Kitchen,5,$321.45,$1832.18,12%,20.48,apple_pay,TX,Miami,23871,Completed,Size,Returning,None,Northeast,905,
TXN-87908,3/15/2023,John Doe,user1949@gmail.com,00748,Apparel,4,$468.17,$1868.55,0,1285.89,PayPal,New York,Chicago,98704,Refunded,,Returning,,Northeast,692,
146237,2023-03-17,J. Doe, ,00851,Books,5,$431.78,$1268.15,0,773.67,Credit Card,il,Austin,40782,PENDING,None,New,None,South,N/A,Call customer
TXN-16704,12/19/2023,John Doe,user1951@gmail.com,00760,Electronics,4,$126.23,$1381.08,0,927.06,STRIPE,TX,Austin,50977,Refunded,Late,Returning,,East,283,
TXN-24459,1/15/2023,Jane Smith,user1952@gmail.com,695,Home & Kitchen,4,$76.36,$1460.37,15%,434.37,PayPal,TX,Miami,56485,PENDING,Defective,Returning,None,North,959,
TXN-43962,4/11/2023,"SMITH, JANE",user1953@gmail.com,00767,Toys,2,$461.24,$1273.59,0,1432.66,STRIPE,CA,Miami,89425,PENDING,None,New,,East,518,
TXN-51186,8/17/2023,"doe, john",user1954@gmail.com,00788,Beauty,3,$214.15,$1979.33,0,832.72,apple_pay,Florida,Chicago,50557,shipped,Late,Returning,SUMMER10,West,861,
TXN-37592,2023-01-15,Alice Brown,user1955@gmail.com,00786,Electronics,4,$238.19,$1081.89,0,1321.44,PayPal,Texas,San Francisco,94137,Completed,None,Returning,,Northeast,N/A,
TXN-80071,4/13/2023,"SMITH, JANE",user1956@gmail.com,00260,home & kitchen,2,$106.71,$1567.40,15%,430.96,PayPal,New York,Miami,86237,PENDING,,New,FREESHIP,South,976,
TXN-82656,6/22/2023,John Doe,user1957@gmail.com,00845,Home & Kitchen,2,$52.63,$1999.52,0,215.98,apple_pay,Texas,NYC,30790,Refunded,Size,Returning,,East,711,
TXN-97945,12/11/2023,John Doe,user1958@gmail.com,00391,Toys,4,$86.38,$1391.35,0,89.91,PayPal,NY,NYC,45106,Refunded,None,Returning,SUMMER10,East,434,
TXN-90265,6/2/2023,"SMITH, JANE",user1959@gmail.com,00348,Books,3,$163.84,$1017.01,0,682.71,Credit Card,NY,San Francisco,15367,Refunded,Defective,New,,West,257,
109652,2023-04-14,J. Doe,user1960@gmail.com,371,Apparel,5,$144.31,$1205.16,17%,,Credit Card,NY,San Francisco,82222,PENDING,Size,Returning,SUMMER10,South,N/A,
TXN-72601,11/24/2023,John Doe,user1961@gmail.com,00962,Beauty,3,$24.54,$1602.41,0,164.02,PayPal,NY,NYC,80912,shipped,Defective,Returning,,East,395,
TXN-48802,5/14/2023,"SMITH, JANE",user1962@gmail.com,00811,Apparel,2,$338.89,$1905.21,0,562.76,cc,Texas,Chicago,53642,Completed,Size,New,None,South,722,
TXN-53624,7/1/2023,Jane Smith,user1963@gmail.com,00610,Beauty,5,$306.80,$1508.25,0,1385.17,PayPal,New York,NYC,73983,Refunded,Size,Returning,,Northeast,740,
TXN-88722,1/9/2023,Alice Brown,user1964@gmail.com,00943,Beauty,1,$24.32,$766.91,12%,606.46,apple_pay,NY,Miami,83768,Completed,Size,Returning,WELCOME5,South,63,
TXN-83955,2023-08-12,J. Doe, ,00792,Electronics,4,$61.05,$1659.89,0,65.32,apple_pay,CA,San Francisco,54664,Completed,Size,New,,North,N/A,
TXN-17316,4/19/2023,"doe, john",user1966@gmail.com,00358,Apparel,5,$26.25,$1154.64,0,718.68,PayPal,California,Miami,33897,Completed,,Returning,WELCOME5,South,773,
TXN-99949,4/19/2023,Alice Brown,user1967@gmail.com,00750,Electronics,5,$87.20,$1879.80,0,1176.96,STRIPE,NY,San Francisco,10320,cancelled,Size,Returning,,North,491,
TXN-21146,3/6/2023,Jane Smith,user1968@gmail.com,143,electronics,5,$71.70,$717.98,12%,982.03,apple_pay,TX,NYC,69510,Completed,Late,New,FREESHIP,Northeast,573,
TXN-52487,8/24/2023,"SMITH, JANE",user1969@gmail.com,00648,Beauty,2,$446.43,$1900.30,0,102.59,PayPal,NY,NYC,96538,PENDING,Defective,Returning,,North,171,
155232,2023-10-18,John Doe,user1970@gmail.com,00398,Apparel,4,$354.81,$1048.51,0,873.59,PayPal,TX,Miami,63523,Completed,,Returning,None,North,N/A,
TXN-94768,7/27/2023,J. Doe,user1971@gmail.com,00550,Home & Kitchen,3,$459.24,$1998.99,0,273.56,apple_pay,New York,Miami,82104,Refunded,Late,New,,West,506,
TXN-81756,9/9/2023,John Doe,user1972@gmail.com,00552,Electronics,5,$143.57,$977.12,19%,692.64,Credit Card,FL,San Francisco,28648,PENDING,,Returning,None,South,558,
TXN-50149,3/13/2023,"SMITH, JANE",user1973@gmail.com,00162,Toys,2,$261.20,$1983.36,0,1341.44,Credit Card,FL,Austin,25666,Refunded,Defective,Returning,,North,349,
TXN-35673,8/3/2023,Alice Brown,user1974@gmail.com,00628,Beauty,1,$174.00,$1592.95,0,602.74,STRIPE,CA,NYC,19734,Refunded,None,New,FREESHIP,West,992,
TXN-85658,2023-06-21,John Doe,user1975@gmail.com,00247,Beauty,5,$266.61,$1846.35,0,1321.37,cc,NY,Chicago,99746,cancelled,Size,Returning,,East,N/A,
TXN-98113,11/9/2023,John Doe,user1976@gmail.com,958,Beauty,1,$51.52,$1405.90,13%,838.69,STRIPE,Florida,San Francisco,25532,Refunded,Defective,Returning,None,West,893,
TXN-23470,6/6/2023,John Doe,user1977@gmail.com,00591,Beauty,1,$365.02,$582.22,0,1242.25,Credit Card,TX,NYC,39482,Refunded,,New,,Northeast,381,
TXN-68016,10/13/2023,Jane Smith,user1978@gmail.com,00816,Home & Kitchen,3,$212.02,$1504.54,0,498.01,Credit Card,California,San Francisco,84796,Completed,Defective,Returning,None,North,834,
TXN-23911,8/18/2023,Alice Brown,user1979@gmail.com,00470,Electronics,2,$15.79,$572.10,0,528.54,cc,Illinois,Miami,31426,shipped,,Returning,,South,33,
110735,2023-01-22,"doe, john", ,00734,beauty,3,$453.19,$1685.83,20%,,cc,Florida,Austin,93886,shipped,,New,None,East,N/A,
TXN-87988,12/15/2023,Alice Brown,user1981@gmail.com,00416,Apparel,2,$179.81,$1075.37,0,1020.52,STRIPE,TX,NYC,17360,cancelled,Defective,Returning,,West,291,
TXN-24811,6/25/2023,Alice Brown,user1982@gmail.com,00316,Beauty,3,$29.28,$1690.02,0,1023.1,cc,California,NYC,41241,Refunded,,Returning,WELCOME5,West,808,
TXN-65541,7/24/2023,"SMITH, JANE",user1983@gmail.com,00889,Books,5,$229.17,$1300.36,0,1117.88,apple_pay,CA,Chicago,51973,cancelled,None,New,,North,827,
TXN-70005,5/20/2023,Alice Brown,user1984@gmail.com,147,Apparel,5,$156.15,$1585.38,7%,419.8,STRIPE,Illinois,San Francisco,77568,Completed,Size,Returning,FREESHIP,Northeast,410,
TXN-32402,2023-05-24,John Doe,user1985@gmail.com,00790,Apparel,4,$135.19,$996.05,0,851.76,STRIPE,il,Miami,37407,shipped,Late,Returning,,East,N/A,
TXN-41914,6/5/2023,Jane Smith,user1986@gmail.com,00854,Toys,1,$57.61,$674.84,0,1040.3,Credit Card,il,Austin,19282,PENDING,Late,New,None,West,918,
TXN-77066,10/18/2023,Alice Brown,user1987@gmail.com,00844,Apparel,5,$118.96,$748.92,0,371.72,STRIPE,FL,San Francisco,75546,shipped,Defective,Returning,,West,740,
